dealUniqueId,fromCurrency,toCurrency,dealTimeStamp,dealAmount
DEALID5289,SSP,ZWL,31-Aug-12,301
DEALID5290,STD,,01-Sep-12,301
DEALID5291,SVC,,02-Sep-12,301
DEALID5292,SYP,AED,03-Sep-12,301
DEALID5293,SZL,AFN,04-Sep-12,301
DEALID5294,THB,ALL,05-Sep-12,301
DEALID5295,TJS,AMD,06-Sep-12,301
DEALID5296,TMT,ANG,07-Sep-12,301
DEALID5297,TND,AOA,08-Sep-12,301
DEALID5298,TOP,ARS,09-Sep-12,301
DEALID5299,TRY,AUD,10-Sep-12,301
DEALID5300,TTD,AWG,11-Sep-12,301
DEALID5301,TWD,AZN,12-Sep-12,301
DEALID5302,TZS,BAM,13-Sep-12,301
DEALID5303,UAH,BBD,14-Sep-12,301
DEALID5304,UGX,BDT,15-Sep-12,301
DEALID5305,USD,BGN,16-Sep-12,301
DEALID5306,USN,BHD,17-Sep-12,301
DEALID5307,UYI,BIF,18-Sep-12,301
DEALID5308,UYU,BMD,19-Sep-12,301
DEALID5309,UZS,BND,20-Sep-12,301
DEALID5310,VEF,BOB,21-Sep-12,301
DEALID5311,VND,BOV,22-Sep-12,301
DEALID5312,VUV,BRL,23-Sep-12,301
DEALID5313,WST,BSD,24-Sep-12,301
DEALID5314,XAF,BTN,25-Sep-12,301
DEALID5315,XAG,BWP,26-Sep-12,301
DEALID5316,XAU,BYN,27-Sep-12,301
DEALID5317,XBA,BZD,28-Sep-12,301
DEALID5318,XBB,CAD,29-Sep-12,301
DEALID5319,XBC,CDF,30-Sep-12,301
DEALID5320,XBD,CHE,01-Oct-12,301
DEALID5321,XCD,CHF,02-Oct-12,301
DEALID5322,XDR,CHW,03-Oct-12,301
DEALID5323,XOF,CLF,04-Oct-12,301
DEALID5324,XPD,CLP,05-Oct-12,301
DEALID5325,XPF,CNY,06-Oct-12,301
DEALID5326,XPT,COP,07-Oct-12,301
DEALID5327,XSU,COU,08-Oct-12,301
DEALID5328,XTS,CRC,09-Oct-12,301
DEALID5329,XUA,CUC,10-Oct-12,301
DEALID5330,XXX,CUP,11-Oct-12,301
DEALID5331,YER,CVE,12-Oct-12,301
DEALID5332,ZAR,CZK,13-Oct-12,301
DEALID5333,ZMW,DJF,14-Oct-12,301
DEALID5334,ZWL,DKK,15-Oct-12,301
DEALID5335,,DOP,16-Oct-12,301
DEALID5336,,DZD,17-Oct-12,301
DEALID5337,AED,EGP,18-Oct-12,301
DEALID5338,AFN,ERN,19-Oct-12,301
DEALID5339,ALL,ETB,20-Oct-12,301
DEALID5340,AMD,EUR,21-Oct-12,301
DEALID5341,ANG,FJD,22-Oct-12,301
DEALID5342,AOA,FKP,23-Oct-12,301
DEALID5343,ARS,GBP,24-Oct-12,301
DEALID5344,AUD,GEL,25-Oct-12,301
DEALID5345,AWG,GHS,26-Oct-12,301
DEALID5346,AZN,GIP,27-Oct-12,301
DEALID5347,BAM,GMD,28-Oct-12,301
DEALID5348,BBD,GNF,29-Oct-12,301
DEALID5349,BDT,GTQ,30-Oct-12,301
DEALID5350,BGN,GYD,31-Oct-12,301
DEALID5351,BHD,HKD,01-Nov-12,301
DEALID5352,BIF,HNL,02-Nov-12,301
DEALID5353,BMD,HRK,03-Nov-12,301
DEALID5354,BND,HTG,04-Nov-12,301
DEALID5355,BOB,HUF,05-Nov-12,301
DEALID5356,BOV,IDR,06-Nov-12,301
DEALID5357,BRL,ILS,07-Nov-12,301
DEALID5358,BSD,INR,08-Nov-12,301
DEALID5359,BTN,IQD,09-Nov-12,301
DEALID5360,BWP,IRR,10-Nov-12,301
DEALID5361,BYN,ISK,11-Nov-12,301
DEALID5362,BZD,JMD,12-Nov-12,301
DEALID5363,CAD,JOD,13-Nov-12,301
DEALID5364,CDF,JPY,14-Nov-12,301
DEALID5365,CHE,KES,15-Nov-12,301
DEALID5366,CHF,KGS,16-Nov-12,301
DEALID5367,CHW,KHR,17-Nov-12,301
DEALID5368,CLF,KMF,18-Nov-12,301
DEALID5369,CLP,KPW,19-Nov-12,301
DEALID5370,CNY,KRW,20-Nov-12,301
DEALID5371,COP,KWD,21-Nov-12,301
DEALID5372,COU,KYD,22-Nov-12,301
DEALID5373,CRC,KZT,23-Nov-12,301
DEALID5374,CUC,LAK,24-Nov-12,301
DEALID5375,CUP,LBP,25-Nov-12,301
DEALID5376,CVE,LKR,26-Nov-12,301
DEALID5377,CZK,LRD,27-Nov-12,301
DEALID5378,DJF,LSL,28-Nov-12,301
DEALID5379,DKK,LYD,29-Nov-12,301
DEALID5380,DOP,MAD,30-Nov-12,301
DEALID5381,DZD,MDL,01-Dec-12,301
DEALID5382,EGP,MGA,02-Dec-12,301
DEALID5383,ERN,MKD,03-Dec-12,301
DEALID5384,ETB,MMK,04-Dec-12,301
DEALID5385,EUR,MNT,05-Dec-12,301
DEALID5386,FJD,MOP,06-Dec-12,301
DEALID5387,FKP,MRO,07-Dec-12,301
DEALID5388,GBP,MUR,08-Dec-12,301
DEALID5389,GEL,MVR,09-Dec-12,301
DEALID5390,GHS,MWK,10-Dec-12,301
DEALID5391,GIP,MXN,11-Dec-12,301
DEALID5392,GMD,MXV,12-Dec-12,301
DEALID5393,GNF,MYR,13-Dec-12,301
DEALID5394,GTQ,MZN,14-Dec-12,301
DEALID5395,GYD,NAD,10-Jan-10,301
DEALID5396,HKD,NGN,11-Jan-10,301
DEALID5397,HNL,NIO,12-Jan-10,301
DEALID5398,HRK,NOK,13-Jan-10,301
DEALID5399,HTG,NPR,14-Jan-10,301
DEALID5400,HUF,NZD,15-Jan-10,301
DEALID5401,IDR,OMR,16-Jan-10,301
DEALID5402,ILS,PAB,17-Jan-10,301
DEALID5403,INR,PEN,18-Jan-10,301
DEALID5404,IQD,PGK,19-Jan-10,301
DEALID5405,IRR,PHP,20-Jan-10,301
DEALID5406,ISK,PKR,21-Jan-10,301
DEALID5407,JMD,PLN,22-Jan-10,301
DEALID5408,JOD,PYG,23-Jan-10,301
DEALID5409,JPY,QAR,24-Jan-10,301
DEALID5410,KES,RON,25-Jan-10,301
DEALID5411,KGS,RSD,26-Jan-10,301
DEALID5412,KHR,RUB,27-Jan-10,301
DEALID5413,KMF,RWF,28-Jan-10,301
DEALID5414,KPW,SAR,29-Jan-10,301
DEALID5415,KRW,SBD,30-Jan-10,301
DEALID5416,KWD,SCR,31-Jan-10,301
DEALID5417,KYD,SDG,01-Feb-10,301
DEALID5418,KZT,SEK,02-Feb-10,301
DEALID5419,LAK,SGD,03-Feb-10,301
DEALID5420,LBP,SHP,04-Feb-10,301
DEALID5421,LKR,SLL,05-Feb-10,301
DEALID5422,LRD,SOS,06-Feb-10,301
DEALID5423,LSL,SRD,07-Feb-10,301
DEALID5424,LYD,SSP,08-Feb-10,301
DEALID5425,MAD,STD,09-Feb-10,301
DEALID5426,MDL,SVC,10-Feb-10,301
DEALID5427,MGA,SYP,11-Feb-10,301
DEALID5428,MKD,SZL,12-Feb-10,301
DEALID5429,MMK,THB,13-Feb-10,301
DEALID5430,MNT,TJS,14-Feb-10,301
DEALID5431,MOP,TMT,15-Feb-10,301
DEALID5432,MRO,TND,16-Feb-10,301
DEALID5433,MUR,TOP,17-Feb-10,301
DEALID5434,MVR,TRY,18-Feb-10,301
DEALID5435,MWK,TTD,19-Feb-10,301
DEALID5436,MXN,TWD,20-Feb-10,301
DEALID5437,MXV,TZS,21-Feb-10,301
DEALID5438,MYR,UAH,22-Feb-10,301
DEALID5439,MZN,UGX,23-Feb-10,301
DEALID5440,NAD,USD,24-Feb-10,301
DEALID5441,NGN,USN,25-Feb-10,301
DEALID5442,NIO,UYI,26-Feb-10,301
DEALID5443,NOK,UYU,27-Feb-10,301
DEALID5444,NPR,UZS,28-Feb-10,301
DEALID5445,NZD,VEF,01-Mar-10,301
DEALID5446,OMR,VND,02-Mar-10,301
DEALID5447,PAB,VUV,03-Mar-10,301
DEALID5448,PEN,WST,04-Mar-10,301
DEALID5449,PGK,XAF,05-Mar-10,301
DEALID5450,PHP,XAG,06-Mar-10,301
DEALID5451,PKR,XAU,07-Mar-10,301
DEALID5452,PLN,XBA,08-Mar-10,301
DEALID5453,PYG,XBB,09-Mar-10,301
DEALID5454,QAR,XBC,10-Mar-10,301
DEALID5455,RON,XBD,11-Mar-10,301
DEALID5456,RSD,XCD,12-Mar-10,301
DEALID5457,RUB,XDR,13-Mar-10,301
DEALID5458,RWF,XOF,14-Mar-10,301
DEALID5459,SAR,XPD,15-Mar-10,301
DEALID5460,SBD,XPF,16-Mar-10,301
DEALID5461,SCR,XPT,17-Mar-10,301
DEALID5462,SDG,XSU,18-Mar-10,301
DEALID5463,SEK,XTS,19-Mar-10,301
DEALID5464,SGD,XUA,20-Mar-10,301
DEALID5465,SHP,XXX,21-Mar-10,301
DEALID5466,SLL,YER,22-Mar-10,301
DEALID5467,SOS,ZAR,23-Mar-10,301
DEALID5468,SRD,ZMW,24-Mar-10,301
DEALID5469,SSP,ZWL,25-Mar-10,301
DEALID5470,STD,AED,26-Mar-10,301
DEALID5471,SVC,AFN,27-Mar-10,301
DEALID5472,SYP,ALL,28-Mar-10,301
DEALID5473,SZL,AMD,29-Mar-10,301
DEALID5474,THB,ANG,30-Mar-10,301
DEALID5475,TJS,AOA,31-Mar-10,301
DEALID5476,TMT,ARS,01-Apr-10,301
DEALID5477,TND,AUD,02-Apr-10,301
DEALID5478,TOP,AWG,03-Apr-10,301
DEALID5479,TRY,AZN,04-Apr-10,301
DEALID5480,TTD,BAM,05-Apr-10,301
DEALID5481,TWD,BBD,06-Apr-10,301
DEALID5482,TZS,BDT,07-Apr-10,301
DEALID5483,UAH,BGN,08-Apr-10,301
DEALID5484,UGX,BHD,09-Apr-10,301
DEALID5485,USD,BIF,10-Apr-10,301
DEALID5486,USN,BMD,11-Apr-10,301
DEALID5487,UYI,BND,12-Apr-10,301
DEALID5488,UYU,BOB,13-Apr-10,301
DEALID5489,UZS,BOV,14-Apr-10,301
DEALID5490,VEF,BRL,15-Apr-10,301
DEALID5491,VND,BSD,16-Apr-10,301
DEALID5492,VUV,BTN,17-Apr-10,301
DEALID5493,WST,BWP,18-Apr-10,301
DEALID5494,XAF,BYN,19-Apr-10,301
DEALID5495,XAG,BZD,20-Apr-10,301
DEALID5496,XAU,CAD,21-Apr-10,301
DEALID5497,XBA,CDF,22-Apr-10,301
DEALID5498,XBB,CHE,23-Apr-10,301
DEALID5499,XBC,CHF,24-Apr-10,301
DEALID5500,XBD,CHW,25-Apr-10,301
DEALID5501,XCD,CLF,26-Apr-10,301
DEALID5502,XDR,CLP,27-Apr-10,301
DEALID5503,XOF,CNY,28-Apr-10,301
DEALID5504,XPD,COP,29-Apr-10,301
DEALID5505,XPF,COU,30-Apr-10,301
DEALID5506,XPT,CRC,01-May-10,301
DEALID5507,XSU,CUC,02-May-10,301
DEALID5508,XTS,CUP,03-May-10,301
DEALID5509,XUA,CVE,04-May-10,301
DEALID5510,XXX,CZK,05-May-10,301
DEALID5511,YER,DJF,06-May-10,301
DEALID5512,ZAR,DKK,07-May-10,301
DEALID5513,ZMW,DOP,08-May-10,301
DEALID5514,ZWL,DZD,09-May-10,301
DEALID5515,AED,EGP,10-May-10,301
DEALID5516,AFN,ERN,11-May-10,301
DEALID5517,ALL,ETB,12-May-10,301
DEALID5518,AMD,EUR,13-May-10,301
DEALID5519,ANG,FJD,14-May-10,301
DEALID5520,AOA,FKP,15-May-10,301
DEALID5521,ARS,GBP,16-May-10,301
DEALID5522,AUD,GEL,17-May-10,301
DEALID5523,AWG,GHS,18-May-10,301
DEALID5524,AZN,GIP,19-May-10,301
DEALID5525,BAM,GMD,20-May-10,301
DEALID5526,BBD,GNF,21-May-10,301
DEALID5527,BDT,GTQ,22-May-10,301
DEALID5528,BGN,GYD,23-May-10,301
DEALID5529,BHD,HKD,24-May-10,301
DEALID5530,BIF,HNL,25-May-10,301
DEALID5531,BMD,HRK,26-May-10,301
DEALID5532,BND,HTG,27-May-10,301
DEALID5533,BOB,HUF,28-May-10,301
DEALID5534,BOV,IDR,29-May-10,301
DEALID5535,BRL,ILS,30-May-10,301
DEALID5536,BSD,INR,31-May-10,301
DEALID5537,BTN,IQD,01-Jun-10,301
DEALID5538,BWP,IRR,02-Jun-10,301
DEALID5539,BYN,ISK,03-Jun-10,301
DEALID5540,BZD,JMD,04-Jun-10,301
DEALID5541,CAD,JOD,05-Jun-10,301
DEALID5542,CDF,JPY,06-Jun-10,301
DEALID5543,CHE,KES,07-Jun-10,301
DEALID5544,CHF,KGS,08-Jun-10,301
DEALID5545,CHW,KHR,09-Jun-10,301
DEALID5546,CLF,KMF,10-Jun-10,301
DEALID5547,CLP,KPW,11-Jun-10,301
DEALID5548,CNY,KRW,12-Jun-10,301
DEALID5549,COP,KWD,13-Jun-10,301
DEALID5550,COU,KYD,14-Jun-10,301
DEALID5551,CRC,KZT,15-Jun-10,301
DEALID5552,CUC,LAK,16-Jun-10,301
DEALID5553,CUP,LBP,17-Jun-10,301
DEALID5554,CVE,LKR,18-Jun-10,301
DEALID5555,CZK,LRD,19-Jun-10,301
DEALID5556,DJF,LSL,20-Jun-10,301
DEALID5557,DKK,LYD,21-Jun-10,301
DEALID5558,DOP,MAD,22-Jun-10,301
DEALID5559,DZD,MDL,23-Jun-10,301
DEALID5560,EGP,MGA,24-Jun-10,301
DEALID5561,ERN,MKD,25-Jun-10,301
DEALID5562,ETB,MMK,26-Jun-10,301
DEALID5563,EUR,MNT,27-Jun-10,301
DEALID5564,FJD,MOP,28-Jun-10,301
DEALID5565,FKP,MRO,29-Jun-10,301
DEALID5566,GBP,MUR,30-Jun-10,301
DEALID5567,GEL,MVR,01-Jul-10,301
DEALID5568,GHS,MWK,02-Jul-10,301
DEALID5569,GIP,MXN,03-Jul-10,301
DEALID5570,GMD,MXV,04-Jul-10,301
DEALID5571,GNF,MYR,05-Jul-10,301
DEALID5572,GTQ,MZN,06-Jul-10,301
DEALID5573,GYD,NAD,07-Jul-10,301
DEALID5574,HKD,NGN,08-Jul-10,301
DEALID5575,HNL,NIO,09-Jul-10,301
DEALID5576,HRK,NOK,10-Jul-10,301
DEALID5577,HTG,NPR,11-Jul-10,301
DEALID5578,HUF,NZD,12-Jul-10,301
DEALID5579,IDR,OMR,13-Jul-10,301
DEALID5580,ILS,PAB,14-Jul-10,301
DEALID5581,INR,PEN,15-Jul-10,301
DEALID5582,IQD,PGK,16-Jul-10,301
DEALID5583,IRR,PHP,17-Jul-10,301
DEALID5584,ISK,PKR,18-Jul-10,301
DEALID5585,JMD,PLN,19-Jul-10,301
DEALID5586,JOD,PYG,20-Jul-10,301
DEALID5587,JPY,QAR,21-Jul-10,301
DEALID5588,KES,RON,22-Jul-10,301
DEALID5589,KGS,RSD,23-Jul-10,301
DEALID5590,KHR,RUB,24-Jul-10,301
DEALID5591,KMF,RWF,25-Jul-10,301
DEALID5592,KPW,SAR,26-Jul-10,301
DEALID5593,KRW,SBD,27-Jul-10,301
DEALID5594,KWD,SCR,28-Jul-10,301
DEALID5595,KYD,SDG,29-Jul-10,301
DEALID5596,KZT,SEK,30-Jul-10,301
DEALID5597,LAK,SGD,31-Jul-10,301
DEALID5598,LBP,SHP,01-Aug-10,sdasdad
DEALID5599,LKR,SLL,02-Aug-10,erewuut
DEALID5600,LRD,SOS,03-Aug-10,ret
DEALID5601,LSL,SRD,04-Aug-10,hgjhffg
DEALID5602,LYD,SSP,05-Aug-10,dgdfg
DEALID5603,MAD,STD,06-Aug-10,ghgfh
DEALID5604,MDL,SVC,07-Aug-10,dfgd
DEALID5605,MGA,SYP,08-Aug-10,1001
DEALID5606,MKD,SZL,09-Aug-10,1002
DEALID5607,MMK,THB,10-Aug-10,1003
DEALID5608,MNT,TJS,11-Aug-10,1004
DEALID5609,MOP,TMT,12-Aug-10,1005
DEALID5610,MRO,TND,13-Aug-10,1006
DEALID5611,MUR,TOP,14-Aug-10,1007
DEALID5612,MVR,TRY,15-Aug-10,1008
DEALID5613,MWK,TTD,16-Aug-10,1009
DEALID5614,MXN,TWD,17-Aug-10,1010
DEALID5615,MXV,TZS,18-Aug-10,1011
DEALID5616,MYR,UAH,19-Aug-10,1012
DEALID5617,MZN,UGX,20-Aug-10,1013
DEALID5618,NAD,USD,21-Aug-10,1014
DEALID5619,NGN,USN,22-Aug-10,1015
DEALID5620,NIO,UYI,23-Aug-10,1016
DEALID5621,NOK,UYU,24-Aug-10,1017
DEALID5622,NPR,UZS,25-Aug-10,1018
DEALID5623,NZD,VEF,26-Aug-10,1019
DEALID5624,OMR,VND,27-Aug-10,1020
DEALID5625,PAB,VUV,28-Aug-10,1021
DEALID5626,PEN,WST,29-Aug-10,1022
DEALID5627,PGK,XAF,30-Aug-10,1023
DEALID5628,PHP,XAG,31-Aug-10,1024
DEALID5629,PKR,XAU,01-Sep-10,1025
DEALID5630,PLN,XBA,02-Sep-10,1026
DEALID5631,PYG,XBB,03-Sep-10,1027
DEALID5632,QAR,XBC,04-Sep-10,1028
DEALID5633,RON,XBD,05-Sep-10,1029
DEALID5634,RSD,XCD,06-Sep-10,1030
DEALID5635,RUB,XDR,07-Sep-10,1031
DEALID5636,RWF,XOF,08-Sep-10,1032
DEALID5637,SAR,XPD,09-Sep-10,1033
DEALID5638,SBD,XPF,10-Sep-10,1034
DEALID5639,SCR,XPT,11-Sep-10,1035
DEALID5640,SDG,XSU,12-Sep-10,1036
DEALID5641,SEK,XTS,13-Sep-10,1037
DEALID5642,SGD,XUA,14-Sep-10,1038
DEALID5643,SHP,XXX,15-Sep-10,1039
DEALID5644,SLL,YER,16-Sep-10,1040
DEALID5645,SOS,ZAR,17-Sep-10,1041
DEALID5646,SRD,ZMW,18-Sep-10,1042
DEALID5647,SSP,ZWL,19-Sep-10,1043
DEALID5648,STD,,20-Sep-10,1044
DEALID5649,SVC,AED,21-Sep-10,1045
DEALID5650,SYP,AFN,22-Sep-10,1046
DEALID5651,SZL,ALL,23-Sep-10,1047
DEALID5652,THB,AMD,24-Sep-10,1048
DEALID5653,TJS,ANG,25-Sep-10,1049
DEALID5654,TMT,AOA,26-Sep-10,1050
DEALID5655,TND,ARS,27-Sep-10,1051
DEALID5656,TOP,AUD,28-Sep-10,1052
DEALID5657,TRY,AWG,29-Sep-10,1053
DEALID5658,TTD,AZN,30-Sep-10,1054
DEALID5659,TWD,BAM,01-Oct-10,1055
DEALID5660,TZS,BBD,02-Oct-10,1056
DEALID5661,UAH,BDT,03-Oct-10,1057
DEALID5662,UGX,BGN,04-Oct-10,1058
DEALID5663,USD,BHD,05-Oct-10,1059
DEALID5664,USN,BIF,06-Oct-10,1060
DEALID5665,UYI,BMD,07-Oct-10,1061
DEALID5666,UYU,BND,08-Oct-10,1062
DEALID5667,UZS,BOB,09-Oct-10,1063
DEALID5668,VEF,BOV,10-Oct-10,1064
DEALID5669,VND,BRL,11-Oct-10,1065
DEALID5670,VUV,BSD,12-Oct-10,1066
DEALID5671,WST,BTN,13-Oct-10,1067
DEALID5672,XAF,BWP,14-Oct-10,1068
DEALID5673,XAG,BYN,15-Oct-10,1069
DEALID5674,XAU,BZD,16-Oct-10,1070
DEALID5675,XBA,CAD,17-Oct-10,1071
DEALID5676,XBB,CDF,18-Oct-10,1072
DEALID5677,XBC,CHE,19-Oct-10,1073
DEALID5678,XBD,CHF,20-Oct-10,1074
DEALID5679,XCD,CHW,21-Oct-10,1075
DEALID5680,XDR,CLF,22-Oct-10,1076
DEALID5681,XOF,CLP,23-Oct-10,1077
DEALID5682,XPD,CNY,24-Oct-10,1078
DEALID5683,XPF,COP,25-Oct-10,1079
DEALID5684,XPT,COU,26-Oct-10,1080
DEALID5685,XSU,CRC,27-Oct-10,1081
DEALID5686,XTS,CUC,28-Oct-10,1082
DEALID5687,XUA,CUP,29-Oct-10,1083
DEALID5688,XXX,CVE,30-Oct-10,1084
DEALID5689,YER,CZK,31-Oct-10,1085
DEALID5690,ZAR,DJF,01-Nov-10,1086
DEALID5691,ZMW,DKK,02-Nov-10,1087
DEALID5692,ZWL,DOP,03-Nov-10,1088
DEALID5693,,DZD,04-Nov-10,1089
DEALID5694,AED,EGP,05-Nov-10,1090
DEALID5695,AFN,ERN,06-Nov-10,1091
DEALID5696,ALL,ETB,07-Nov-10,1092
DEALID5697,AMD,EUR,08-Nov-10,1093
DEALID5698,ANG,FJD,09-Nov-10,1094
DEALID5699,AOA,FKP,10-Nov-10,1095
DEALID5700,ARS,GBP,11-Nov-10,1096
DEALID5701,AUD,GEL,12-Nov-10,1097
DEALID5702,AWG,GHS,13-Nov-10,1098
DEALID5703,AZN,GIP,14-Nov-10,1099
DEALID5704,BAM,GMD,15-Nov-10,1100
DEALID5705,BBD,GNF,16-Nov-10,1101
DEALID5706,BDT,GTQ,17-Nov-10,1102
DEALID5707,BGN,GYD,18-Nov-10,1103
DEALID5708,BHD,HKD,19-Nov-10,1104
DEALID5709,BIF,HNL,20-Nov-10,1105
DEALID5710,BMD,HRK,21-Nov-10,1106
DEALID5711,BND,HTG,22-Nov-10,1107
DEALID5712,BOB,HUF,23-Nov-10,1108
DEALID5713,BOV,IDR,24-Nov-10,1109
DEALID5714,BRL,ILS,25-Nov-10,1110
DEALID5715,BSD,INR,26-Nov-10,1111
DEALID5716,BTN,IQD,27-Nov-10,1112
DEALID5717,BWP,IRR,28-Nov-10,1113
DEALID5718,BYN,ISK,29-Nov-10,1114
DEALID5719,BZD,JMD,30-Nov-10,1115
DEALID5720,CAD,JOD,01-Dec-10,1116
DEALID5721,CDF,JPY,02-Dec-10,1117
DEALID5722,CHE,KES,03-Dec-10,1118
DEALID5723,CHF,KGS,04-Dec-10,1119
DEALID5724,CHW,KHR,05-Dec-10,1120
DEALID5725,CLF,KMF,06-Dec-10,1121
DEALID5726,CLP,KPW,07-Dec-10,1122
DEALID5727,CNY,KRW,08-Dec-10,1123
DEALID5728,COP,KWD,09-Dec-10,1124
DEALID5729,COU,KYD,10-Dec-10,1125
DEALID5730,CRC,KZT,11-Dec-10,1126
DEALID5731,CUC,LAK,12-Dec-10,1127
DEALID5732,CUP,LBP,13-Dec-10,1128
DEALID5733,CVE,LKR,14-Dec-10,1129
DEALID5734,CZK,LRD,15-Dec-10,1130
DEALID5735,DJF,LSL,16-Dec-10,1131
DEALID5736,DKK,LYD,17-Dec-10,1132
DEALID5737,DOP,MAD,18-Dec-10,1133
DEALID5738,DZD,MDL,19-Dec-10,1134
DEALID5739,EGP,MGA,20-Dec-10,1135
DEALID5740,ERN,MKD,21-Dec-10,1136
DEALID5741,ETB,MMK,22-Dec-10,1137
DEALID5742,EUR,MNT,23-Dec-10,1138
DEALID5743,FJD,MOP,24-Dec-10,1139
DEALID5744,FKP,MRO,25-Dec-10,1140
DEALID5745,GBP,MUR,26-Dec-10,1141
DEALID5746,GEL,MVR,27-Dec-10,1142
DEALID5747,GHS,MWK,28-Dec-10,1143
DEALID5748,GIP,MXN,29-Dec-10,1144
DEALID5749,GMD,MXV,30-Dec-10,1145
DEALID5750,GNF,MYR,31-Dec-10,1146
DEALID5751,GTQ,MZN,01-Jan-11,1147
DEALID5752,GYD,NAD,02-Jan-11,1148
DEALID5753,HKD,NGN,03-Jan-11,1149
DEALID5754,HNL,NIO,04-Jan-11,1150
DEALID5755,HRK,NOK,05-Jan-11,1151
DEALID5756,HTG,NPR,06-Jan-11,1152
DEALID5757,HUF,NZD,07-Jan-11,1153
DEALID5758,IDR,OMR,08-Jan-11,1154
DEALID5759,ILS,PAB,09-Jan-11,1155
DEALID5760,INR,PEN,10-Jan-11,1156
DEALID5761,IQD,PGK,11-Jan-11,1157
DEALID5762,IRR,PHP,12-Jan-11,1158
DEALID5763,ISK,PKR,13-Jan-11,1159
DEALID5764,JMD,PLN,14-Jan-11,1160
DEALID5765,JOD,PYG,15-Jan-11,1161
DEALID5766,JPY,QAR,16-Jan-11,1162
DEALID5767,KES,RON,17-Jan-11,1163
DEALID5768,KGS,RSD,18-Jan-11,1164
DEALID5769,KHR,RUB,19-Jan-11,1165
DEALID5770,KMF,RWF,20-Jan-11,1166
DEALID5771,KPW,SAR,21-Jan-11,1167
DEALID5772,KRW,SBD,22-Jan-11,1168
DEALID5773,KWD,SCR,23-Jan-11,1169
DEALID5774,KYD,SDG,24-Jan-11,1170
DEALID5775,KZT,SEK,25-Jan-11,1171
DEALID5776,LAK,SGD,26-Jan-11,1172
DEALID5777,LBP,SHP,27-Jan-11,1173
DEALID5778,LKR,SLL,28-Jan-11,1174
DEALID5779,LRD,SOS,29-Jan-11,1175
DEALID5780,LSL,SRD,30-Jan-11,1176
DEALID5781,LYD,SSP,31-Jan-11,1177
DEALID5782,MAD,STD,01-Feb-11,1178
DEALID5783,MDL,SVC,02-Feb-11,1179
DEALID5784,MGA,SYP,03-Feb-11,1180
DEALID5785,MKD,SZL,04-Feb-11,1181
DEALID5786,MMK,THB,05-Feb-11,1182
DEALID5787,MNT,TJS,06-Feb-11,1183
DEALID5788,MOP,TMT,07-Feb-11,dfsafsd
DEALID5789,MRO,TND,08-Feb-11,1323add
DEALID5790,MUR,TOP,09-Feb-11,dsfdsf
DEALID5791,MVR,TRY,10-Feb-11,45`
DEALID5792,MWK,TTD,11-Feb-11,dsfsfds
DEALID5793,MXN,TWD,12-Feb-11,`333#dfdsfs
DEALID5794,MXV,TZS,13-Feb-11,dsfdsf
DEALID5795,MYR,UAH,14-Feb-11,
DEALID5796,MZN,UGX,15-Feb-11,
DEALID5797,NAD,USD,16-Feb-11,sdfds
DEALID5798,NGN,USN,17-Feb-11,
DEALID5799,NIO,UYI,18-Feb-11,
DEALID5800,NOK,UYU,19-Feb-11,sdfds
DEALID5801,NPR,UZS,20-Feb-11,
DEALID5802,NZD,VEF,21-Feb-11,
DEALID5803,OMR,VND,22-Feb-11,sdfsd
DEALID5804,PAB,VUV,23-Feb-11,
DEALID5805,PEN,WST,24-Feb-11,dada
DEALID5806,PGK,XAF,25-Feb-11,dsfdsfd
DEALID5807,PHP,XAG,26-Feb-11,1001
DEALID5808,PKR,XAU,27-Feb-11,1002
DEALID5809,PLN,XBA,28-Feb-11,1003
DEALID5810,PYG,XBB,01-Mar-11,1004
DEALID5811,QAR,XBC,02-Mar-11,1005
DEALID5812,RON,XBD,03-Mar-11,1006
DEALID5813,RSD,XCD,04-Mar-11,1007
DEALID5814,RUB,XDR,05-Mar-11,1008
DEALID5815,RWF,XOF,06-Mar-11,1009
DEALID5816,SAR,XPD,07-Mar-11,1010
DEALID5817,SBD,XPF,08-Mar-11,1011
DEALID5818,SCR,XPT,09-Mar-11,1012
DEALID5819,SDG,XSU,10-Mar-11,1013
DEALID5820,SEK,XTS,11-Mar-11,1014
DEALID5821,SGD,XUA,12-Mar-11,1015
DEALID5822,SHP,XXX,13-Mar-11,1016
DEALID5823,SLL,YER,14-Mar-11,1017
DEALID5824,SOS,ZAR,15-Mar-11,1018
DEALID5825,SRD,ZMW,16-Mar-11,1019
DEALID5826,SSP,ZWL,17-Mar-11,1020
DEALID5827,STD,,18-Mar-11,1021
DEALID5828,SVC,,19-Mar-11,1022
DEALID5829,SYP,AED,20-Mar-11,1023
DEALID5830,SZL,AFN,21-Mar-11,1024
DEALID5831,THB,ALL,22-Mar-11,1025
DEALID5832,TJS,AMD,23-Mar-11,1026
DEALID5833,TMT,ANG,24-Mar-11,1027
DEALID5834,TND,AOA,25-Mar-11,1028
DEALID5835,TOP,ARS,26-Mar-11,1029
DEALID5836,TRY,AUD,27-Mar-11,1030
DEALID5837,TTD,AWG,28-Mar-11,1031
DEALID5838,TWD,AZN,29-Mar-11,1032
DEALID5839,TZS,BAM,30-Mar-11,1033
DEALID5840,UAH,BBD,31-Mar-11,1034
DEALID5841,UGX,BDT,01-Apr-11,1035
